ts_code,end_date,name,Acquisition_of_subsidiary_cash_out,Add_depreciation_amortization,Add_finance_cost_expense,Add_impairment_provision,Add_other_operating_adjust,Add_share_based_payment_exp,Bond_redemption_payment,Capital_exp_fixed_asset,Capital_exp_intangible_other_asset,Cash_at_period_begin,Cash_at_period_end,Cash_generated_from_ops,Cash_outflow_for_investment,Cash_paid_for_minority_equity_subsidiary,Change_in_advance_other_payable,Change_in_customer_deposit_ops,Change_in_deferred_income,Change_in_deposit,Change_in_inventory,Change_in_loan_advance,Change_in_notes_receivable,Change_in_prepayment_other_receivable,Change_in_property_under_dev,Change_in_related_payable,Change_in_related_receivable_invest,Change_in_related_receivable_ops,Change_in_restricted_cash,Change_in_trade_payable_accrued,Change_in_trade_receivable,Change_in_trading_investment,Dividend_paid_financing,Dividend_received_investing,Dividend_received_operating,EBITDA_group,FX_effect_on_cash,Government_grant_investing,Income_tax_paid,Interest_paid_financing,Interest_paid_operating,Interest_received_financing,Interest_received_investing,Interest_received_operating,Issue_cost_payment,Less_FX_gain,Less_gain_on_asset_disposal,Less_government_grant,Less_interest_income,Less_investment_income,Less_revaluation_surplus,Less_share_profit_subsidiary,Net_cash_before_financing,Net_cash_from_financing,Net_cash_from_investing,Net_cash_from_operating,Net_change_in_cash,New_borrowings_proceeds,Non_operating_items,Operating_profit_before_wc_movement,Other_items_financing_cf,Other_items_investing_cf,Other_items_operating_cf,Other_items_working_cap_change,Other_period_adjust_items,Proceeds_from_bond_issue,Proceeds_from_disposal_investment,Proceeds_from_new_investment,Proceeds_from_sale_fixed_asset,Proceeds_from_sale_intangible_other,Proceeds_from_sale_subsidiary,Proceeds_from_share_issue,Profit_before_tax_operating,Repayment_finance_lease,Repayment_of_borrowings,Share_repurchase_cash_out
03382.HK,20230630,天津港发展,,,,,,,,175334780.56,129930953.48,7334187709.54,5920026204.16,,-21719082.86,,,,,,,,,,,,,,,,,,,53929376.14,,,,,,7184068.16,,,,,,,,,,,,,1113217091.6,-2325293488.7,-229617275.04,1342834366.64,-1212076397.1,795400443.82,,,-283280198.96,,,,-202085108.28,,,,,,,,,58409276.96,2771820388.44,
03382.HK,20221231,天津港发展,12593320.46,1369063119.34,348457480.84,,-110874458.94,,,1016472478.21,188977521.39,6906451888.77,7105804741.21,2972798986.92,,,,-2711074.45,,1033603610.27,-6903190.56,,,,,,,,,-273325434.41,536532799.53,,968678960.13,254062960.13,,,,,377259185.45,342929032.81,,,,163193282.84,,-183424955.07,-13360639.39,,153997068.19,40807253.41,,355121275.04,2865627132.13,-2010429192.8,106894047.82,2758733084.31,855197939.33,4237861359.97,,2688480078.62,,,,30725808.19,-655845086.89,,,693699189.68,12369109.69,,24901687.79,,1434973939.56,183734026.49,5446647723.02,
03382.HK,20220630,天津港发展,12056468.62,,,,,,,462542339.35,,6612030618.69,4667106209.29,,-48142065.86,,,,,-1513298898.93,,,,,,,,,,,,,,8382572.38,,,,,,10204982.27,,,,,,,,,,,,,-652966641.46,-993168064.98,-1931373068.66,1278406427.2,-1646134706.44,2531340165.06,,,-289970128.49,,,,-298789702.96,,,,,,,,,44580199.51,3179752919.77,
03382.HK,20211231,天津港发展,344369849.6,1303377040.0,395848398.4,,-105070593.6,,,759136694.4,170282369.6,6314001848.0,6321397857.6,3160452422.4,199999676.8,,,,,-384630108.8,129816892.8,,,,,,,,,700395404.8,-393434025.6,,539680590.4,364256334.4,,,,,410963369.6,387809755.2,,,,140511918.4,,47805889.6,362583524.8,,141147193.6,16464011.2,,336116177.6,2300466403.2,-2491934424.0,-589534568.0,2890000971.2,-191468020.8,4385742939.2,,2714657657.6,,,,9016492.8,198864030.4,,,,15847540.8,,888780256.0,,2024619609.6,318808403.2,5631378614.4,
03382.HK,20210630,天津港发展,25591452.48,,,,,,,426318684.24,,6425825168.4,5136305860.08,,-14473199.52,,,,,-780620012.4,,,,,,,,,,,,,,1140781.68,,,,,,18335714.88,,,,,,,,,,,,,,-1286842506.96,-1216916167.92,1166512921.92,-1337245752.96,2749841342.4,,,-364044984.96,,,,47726444.64,,,,,,,,,293933092.08,3360370057.44,
03382.HK,20201231,天津港发展,172856864.84,306725598.32,463000471.88,22377524.32,930502876.12,,,649490221.44,,6291195035.36,6499653272.2,2585011412.72,,113621.4,,26408138.28,,398864978.96,-73731030.56,,,,,,,,,461892032.0,-439312514.08,,438787330.72,396297976.96,,,,,370913272.92,462876750.8,,,16366531.44,133510194.84,,109206998.2,,,141256649.4,15096496.68,,366822902.52,2347535953.6,-2626330886.88,-72381.04,2347608334.64,-278794933.28,3485013255.24,,2602615996.6,,,,7138790.48,487253170.12,,,,6924172.28,,3821045.6,,1512392572.76,93785628.48,5115780810.72,
03382.HK,20200630,天津港发展,,,,,,,,244487696.64,,6827894578.56,6905421885.12,,-10204951.68,,,,,1047864570.72,,,,,,,,,,,,,,7657367.52,,,,,,17812993.44,,,,,,,,,,,,,1987692938.88,-1791078632.64,821239193.28,1166453745.6,196614306.24,1527609652.8,,,-340383368.16,,,,-119086999.68,,,,,,,,,36664568.16,2923827355.68,
03382.HK,20191231,天津港发展,275390541.18,1262964700.9,588694970.86,-1412645.06,-84766765.62,,,965786102.78,,8751731185.68,6695887420.72,2461615980.92,,9441521.2,,-14588673.08,,-70816783.68,75742677.9,,,,,,,,,-222445464.28,15991464.56,,580205663.8,454992639.62,,,,,395647214.62,581337033.94,,,,202362972.46,,-70966378.94,-12407448.78,,201088277.52,17266159.5,,383358008.8,1440363180.54,-3291057201.46,-827968558.22,2268331738.76,-1850694020.92,4635846926.46,,2605266844.84,,,,1649130.98,-205149744.04,,,,23402252.5,,5629977.3,,1358125201.86,73823021.36,6682096887.62,
03382.HK,20190630,天津港发展,-84742925.76,,,,,,,348366471.84,,8594239494.96,8877246349.14,,-18623281.86,,,,,755966609.1,,,,,,,,,,,,,,94763132.82,,,,,,,,,,,,,,,,,,,1948647462.48,-1615322296.98,605729477.7,1342917984.78,333325165.5,1770869056.14,,,-451262061.36,,,,-50318311.32,,,,,,,,,75571590.6,2859357701.16,
03383.HK,20251231,雅居乐集团,182000.0,909689000.0,478303000.0,9052948000.0,3252836000.0,,,488827000.0,,4231734000.0,3451029000.0,2027230000.0,821190000.0,127605000.0,,,,,,,,131193000.0,5710831000.0,,,,,6115876000.0,-2387107000.0,,116611000.0,,,,,,2160765000.0,,504305000.0,,51160000.0,,,107206000.0,-263505000.0,,54589000.0,-124959000.0,-518722000.0,,491352000.0,-1292419000.0,1129192000.0,-637840000.0,-801067000.0,773184000.0,3451029000.0,-1141011000.0,-2334000.0,51798000.0,,-6402552000.0,20362000.0,,2208306000.0,,,,128127000.0,,-15580178000.0,51757000.0,1767296000.0,
03383.HK,20250630,雅居乐集团,,,,,,,,143318000.0,,4231734000.0,3093168000.0,-608766000.0,517790000.0,7815000.0,,,,,,,,,,,,,,,,,35242000.0,,,,,,370483000.0,,324927000.0,,45955000.0,,,,,,,,,,-24231000.0,-1113327000.0,1279945000.0,-1304176000.0,-1137558000.0,176878000.0,3093168000.0,,,205870000.0,,,-1008000.0,,1484121000.0,,,133230000.0,71877000.0,,,13784000.0,1233364000.0,
03383.HK,20241231,雅居乐集团,324741000.0,1056836000.0,649437000.0,5889147000.0,-161694000.0,,,1595567000.0,17600000.0,8637126000.0,4231734000.0,5179745000.0,,798521000.0,,,,,,,,955508000.0,21567703000.0,,,,336657000.0,-3973451000.0,2202297000.0,,227974000.0,,,,,,2276410000.0,,1537323000.0,,,,,28169000.0,-2872512000.0,,154921000.0,-653665000.0,184165000.0,,819602000.0,-5228828000.0,-546410000.0,1366012000.0,-4409226000.0,1477655000.0,4231734000.0,-1920420000.0,,-244553000.0,,-13651892000.0,3834000.0,,9855000.0,-52685000.0,,1479136000.0,147060000.0,,-12513068000.0,73717000.0,5890243000.0,
03383.HK,20240630,雅居乐集团,225147000.0,,,,,,,193246000.0,502700000.0,8637126000.0,4148084000.0,1537604000.0,5000000.0,,,,,,,,,,,,,,,,,,86664000.0,,,,,,1660438000.0,,1291174000.0,,,,,,,,,,,,-954510000.0,-3532416000.0,459498000.0,-1414008000.0,-4486926000.0,793736000.0,4148084000.0,,308896000.0,201667000.0,,,-2116000.0,,,700000.0,335671000.0,826298000.0,21955000.0,,,40377000.0,4508707000.0,
03383.HK,20231231,雅居乐集团,260305000.0,1170551000.0,851197000.0,5250338000.0,21489000.0,,,1435095000.0,2252943000.0,8463079000.0,8637126000.0,17306681000.0,6452000.0,196228000.0,,,,,,,,783446000.0,15708285000.0,,,,157465000.0,-5330435000.0,8349706000.0,,253561000.0,,,,,,2267134000.0,,4382745000.0,,,,,124141000.0,-1457034000.0,,266941000.0,-1444061000.0,-1417204000.0,,9833825000.0,-9674552000.0,-822977000.0,10656802000.0,159273000.0,6866643000.0,8637126000.0,-629810000.0,39308000.0,-790408000.0,,-1574511000.0,14774000.0,,7320000.0,41742000.0,,2479853000.0,1435053000.0,790178000.0,-11850602000.0,159553000.0,16960546000.0,
03383.HK,20230630,雅居乐集团,98982000.0,,,,,,,623096000.0,1226391000.0,8463079000.0,7029557000.0,9441348000.0,21627000.0,159386000.0,,,,,,,,,,,,,,,,,112922000.0,,,,,,1584721000.0,,2349283000.0,,,,,,,,,,,,3893158000.0,-5320768000.0,-1614186000.0,5507344000.0,-1427610000.0,4320630000.0,7029557000.0,,163339000.0,-370111000.0,,,-5912000.0,,7473000.0,13803000.0,417922000.0,152700000.0,147926000.0,435819000.0,,101546000.0,9880505000.0,
03383.HK,20221231,雅居乐集团,309417000.0,1305718000.0,3101837000.0,7582832000.0,157598000.0,,,2965690000.0,5002411000.0,22802716000.0,8463079000.0,19943223000.0,874244000.0,-657248000.0,,,,,,,,206228000.0,13408652000.0,,,,2823626000.0,5460214000.0,-7780292000.0,,1335264000.0,,,,,,2888405000.0,,4641009000.0,,,,,62142000.0,1351118000.0,,496579000.0,-757452000.0,-924041000.0,,16069027000.0,-30299587000.0,3655218000.0,12413809000.0,-14230560000.0,10445532000.0,8463079000.0,1547710000.0,,2367328000.0,,7100711000.0,-109077000.0,,399926000.0,159089000.0,2744987000.0,4432415000.0,2862324000.0,1283896000.0,-10371929000.0,211435000.0,44122279000.0,
03383.HK,20220630,雅居乐集团,164452000.0,,,,,,,906711000.0,3532809000.0,22802716000.0,12905660000.0,8111765000.0,831230000.0,84443000.0,,,,3300200000.0,,,,,,,,,,,,,558216000.0,,,,,,1869088000.0,,1933822000.0,,,,,,,,,,,,12120788000.0,-22019233000.0,7811933000.0,4308855000.0,-9898445000.0,6040607000.0,12905660000.0,,1107021000.0,1196696000.0,,,1389000.0,,482037000.0,213913000.0,3606759000.0,2107448000.0,2553995000.0,,,160601000.0,28577514000.0,
03383.HK,20211231,雅居乐集团,10760709000.0,1305393000.0,1414437000.0,1586119000.0,-1123000.0,,645780000.0,1942932000.0,22227520000.0,41925908000.0,22802716000.0,13434967000.0,2181659000.0,,,-882390000.0,,-3300200000.0,,,,6176865000.0,-3949801000.0,,,,-2714946000.0,-4782772000.0,-6126716000.0,,5192136000.0,,,,,,5706181000.0,,6798923000.0,,,,,11280000.0,4896341000.0,,1180777000.0,794239000.0,234833000.0,,-15353807000.0,-3746872000.0,-16283670000.0,929863000.0,-19100679000.0,56166052000.0,22802716000.0,14084185000.0,-2135457000.0,2051434000.0,,8915596000.0,-22513000.0,,15951000.0,10369880000.0,,23693529000.0,-1631564000.0,,16896829000.0,324525000.0,59269960000.0,
03383.HK,20210630,雅居乐集团,8665515000.0,,,,,,645780000.0,1452197000.0,,41925908000.0,46512122000.0,7677578000.0,17420800000.0,,,,,,,,,,,,,,,,,,1561395000.0,,,,,,4168535000.0,,2681666000.0,,,,,,,,,,,,-9017947000.0,13644471000.0,-9845324000.0,827377000.0,4626524000.0,25220367000.0,,,296892000.0,2568636000.0,,,-40310000.0,,16483317000.0,9955691000.0,19012000.0,,-1377777000.0,,,148337000.0,19472967000.0,
03383.HK,20201231,雅居乐集团,1641611000.0,1735752000.0,1040210000.0,1259988000.0,-1589557000.0,,,3609188000.0,20797253000.0,33551303000.0,41925908000.0,18226652000.0,813384000.0,266958000.0,,,,,,,,2323300000.0,-1044484000.0,,,,310125000.0,8012962000.0,-10064500000.0,,4594414000.0,,,,,,8477444000.0,,6441954000.0,,,,,,2697221000.0,,1297492000.0,,196906000.0,819891000.0,4083396000.0,4440180000.0,776142000.0,3307254000.0,8523576000.0,72074974000.0,21471928000.0,18906811000.0,283490000.0,5238809000.0,,92563000.0,-148971000.0,,11614000.0,1592340000.0,,21155203000.0,1231952000.0,,21471928000.0,274422000.0,64684955000.0,
03383.HK,20200630,雅居乐集团,-208041000.0,,,,,,,1469207000.0,,33551303000.0,38361769000.0,16364049000.0,9078056000.0,230000000.0,,,,,,,,,,,-4027913000.0,,,,,,1483745000.0,,,,,,5632145000.0,,3210858000.0,,660831000.0,,,,,,,,,,,2481761000.0,-5169014000.0,7521046000.0,4833793000.0,23277927000.0,,,-265719000.0,-8091783000.0,,,-23327000.0,,7517181000.0,659486000.0,391997000.0,,664069000.0,,,116037000.0,19360151000.0,
03383.HK,20191231,雅居乐集团,2103494000.0,1191871000.0,2529824000.0,303950000.0,-1446476000.0,,4810120000.0,2118509000.0,35230530000.0,35776231000.0,33551303000.0,1007183000.0,1296323000.0,98800000.0,,,,,,,,-5482288000.0,-19974666000.0,,,,219798000.0,6823879000.0,-1175972000.0,,5113775000.0,,,,,,9275848000.0,,6282614000.0,,,,75937000.0,85975000.0,2995663000.0,,1009041000.0,,1116785000.0,579449000.0,-10670375000.0,8451294000.0,3880904000.0,-14551279000.0,-2219081000.0,51885047000.0,16596174000.0,13388430000.0,,4833473000.0,,7427800000.0,-5847000.0,9753310000.0,4877567000.0,2567452000.0,309003000.0,34845212000.0,-235495000.0,,16596174000.0,285477000.0,45590204000.0,
03383.HK,20190630,雅居乐集团,1009075000.0,,,,,,,807532000.0,28304448000.0,35776231000.0,33204267000.0,-2758041000.0,1412496000.0,,,,,,,,,,,,,,,,,,2159143000.0,,,,,,6281320000.0,,2801119000.0,,,,,,,,,,,,-6723740000.0,4142343000.0,5116740000.0,-11840480000.0,-2581397000.0,28435081000.0,,,-46996000.0,5460820000.0,,,9433000.0,4784676000.0,3232138000.0,3582281000.0,56215000.0,28136613000.0,-235495000.0,,,180031000.0,30273525000.0,
03606.HK,20251231,福耀玻璃,,2968903000.0,321414000.0,10756000.0,278545000.0,,,5863795000.0,300287000.0,18733774000.0,19240786000.0,13398620000.0,,,,,259159000.0,17836000.0,-832261000.0,,,,,,,,,2065192000.0,,,6966084000.0,7350000.0,,,,,1343530000.0,348690000.0,,,,,,,,,,,3233000.0,-21217000.0,5956230000.0,-5170389000.0,-6098860000.0,12055090000.0,785841000.0,15082245000.0,38481572000.0,14758855000.0,,,,-2852325000.0,-278829000.0,,,,39193000.0,843000.0,,,11161253000.0,169097000.0,12768763000.0,
03606.HK,20250930,福耀玻璃,,,,,,,,4543654298.0,,18733774376.0,21831423004.0,0.0,,,,,,,,,,,,,,,,,,,4974829928.0,,,,-98972189.0,,2096854933.0,,,,,,,,,,,,,,5432972442.0,-2236351625.0,-4451657212.0,9884629654.0,3097648628.0,11073663931.0,3196620817.0,,741992878.0,19162521.0,11981484587.0,,,,7350000.0,,65484565.0,,,,,,9077178506.0,
03606.HK,20250630,福耀玻璃,,,,,,,,2821896000.0,39363000.0,18733774000.0,18276447000.0,6056265000.0,,,,,,18858000.0,,,,,,,,,,,,,4583140000.0,7350000.0,,,,,701789000.0,192386000.0,,,,,,,,,,,,,2565520000.0,-3043172000.0,-2788956000.0,5354476000.0,-477652000.0,7291458000.0,,,,,,,20325000.0,,,,45757000.0,338000.0,,,,114712000.0,5444392000.0,
03606.HK,20250331,福耀玻璃,,,,,,,,1230007998.0,,18733774376.0,20404865291.0,0.0,,,,,,,,,,,,,,,,,,,85367082.0,,,,17618740.0,,549275880.0,,,,,,,,,,,,,,797394378.0,856077797.0,-1210200665.0,2007595043.0,1671090915.0,3490951562.0,1653472175.0,,-127857609.0,989018.0,2556870923.0,,,,,,18818315.0,,,,,,2421649074.0,
03606.HK,20241231,福耀玻璃,,2632261000.0,288507000.0,19162000.0,140043000.0,,,5104312000.0,376560000.0,13351250000.0,18733774000.0,9664122000.0,,,,,189991000.0,5017067000.0,-915925000.0,,,,,,,,,1156674000.0,,,3392667000.0,,,,,,1101934000.0,320949000.0,,,417422000.0,,,,,,,293726000.0,1942000.0,-15802000.0,8617918000.0,-3358175000.0,55730000.0,8562188000.0,5259743000.0,13032972000.0,37467548000.0,11790343000.0,,,,-2556961000.0,122781000.0,,,,102111000.0,2000.0,,,8990236000.0,186616000.0,12490915000.0,
03606.HK,20240930,福耀玻璃,,,,,,,,3713288000.0,,13351249638.0,12460340950.0,0.0,9544106867.0,,,,,,,,,,,,,,,,,,3644043244.0,,,,-160360088.0,,1477309945.0,,,,,,,,,,,,,,,-1403562681.0,-5611464664.0,6284478745.0,-890908688.0,,-730548600.0,,10907999203.0,53233443.0,7761788690.0,,,,,,,,7592696760.0,,,,8667518640.0,
03606.HK,20240630,福耀玻璃,,,,,,,,2093498000.0,252653000.0,13351250000.0,12536763000.0,3922160000.0,,,,,,-1748072000.0,,,,,,,,,,,,,3318403000.0,,,,,22152000.0,619052000.0,171174000.0,,,160803000.0,,,,,,,,,,-575415000.0,-294847000.0,-3878523000.0,3303108000.0,-870262000.0,8301574000.0,,,,,,,55775000.0,,,,32745000.0,,,,,110783000.0,4996061000.0,
03606.HK,20240331,福耀玻璃,,,,,,,,987861357.0,,13351249638.0,15337281322.0,0.0,1071548930.0,,,,,,,,,,,,,,,,,,77462056.0,,,,814215.0,,377143658.0,,,,,,,,,,,,,,,1708176676.0,-1023159032.0,1300199825.0,1986031684.0,,1985217469.0,,4337733997.0,1020149426.0,1677343483.0,,,,,,16101829.0,,,,,,2552095265.0,
03606.HK,20231231,福耀玻璃,20000000.0,2432099000.0,288320000.0,147034000.0,-36117000.0,,,4314703000.0,160008000.0,12237862000.0,13351250000.0,8369426000.0,,,,,144840000.0,-276304000.0,230610000.0,,,,,,,,,1463676000.0,,,3262179000.0,,,,,,744844000.0,334429000.0,,,199821000.0,,,,,,,227053000.0,-1655000.0,10798000.0,3175649000.0,-2280345000.0,-4448933000.0,7624582000.0,895304000.0,17508736000.0,26702500000.0,9310590000.0,,,,-2780290000.0,218084000.0,,,,92197000.0,64000.0,30000000.0,,6715450000.0,307316000.0,15885157000.0,
03606.HK,20230930,福耀玻璃,,,,,,,,3639405007.0,,12237861555.0,14231524309.0,0.0,6020933404.0,,,,,,,,,,,,,,,,,,3524771944.0,,,,349112424.0,,987018353.0,,,,,,,,,,,,,,,-157905720.0,-3646969267.0,5449425317.0,1993662754.0,,1644550330.0,,14517496262.0,49653452.0,6436443670.0,,,,30000000.0,,,,5933715692.0,,,,11150630038.0,
03606.HK,20230630,福耀玻璃,,,,,,,,2351543000.0,138630000.0,12237862000.0,14389308000.0,3175648000.0,20000000.0,,,,,3720000.0,,,,,,,,,,,,,3204448000.0,,,,,111018000.0,357561000.0,183152000.0,,,191633000.0,,,,,,,,,,662466000.0,1049639000.0,-2155621000.0,2818087000.0,1712105000.0,10994319000.0,,,,,,,439341000.0,,,,48181000.0,,,,,230556000.0,6326524000.0,
03606.HK,20230331,福耀玻璃,,,,,,,,1221959683.0,,12237861555.0,14655350771.0,,20000000.0,,,,,,,,,,,,,,,,,,75281254.0,,,,-147646678.0,,343260816.0,,,,,,,,,,,,,,,2392132174.0,-1234621965.0,1407625685.0,2417489216.0,5998700000.0,2565135894.0,,-100486572.0,,1750886501.0,,,,,,7337718.0,,,,,,3430800000.0,
03606.HK,20221231,福耀玻璃,,2261094000.0,288122000.0,109596000.0,-732278000.0,,,3061091000.0,69162000.0,14325322000.0,12237862000.0,6235281000.0,16364000.0,,,,,-4779760000.0,-1107601000.0,,,,,,,,,1278107000.0,,,2609744000.0,4900000.0,,,,76917000.0,644944000.0,297878000.0,,,262734000.0,,,,,,,262734000.0,-2033000.0,20963000.0,-1762968000.0,-1235883000.0,-7353305000.0,5590337000.0,-2998851000.0,14867851000.0,,7223413000.0,,145100000.0,,-1158638000.0,911391000.0,,,,83421000.0,,,,5578543000.0,152886000.0,13043226000.0,
03606.HK,20220930,福耀玻璃,,,,,,,,2265867880.0,,14325322160.0,17578136778.0,,,,,,,,,,,,,,,,,,,,2841596489.0,,,,1070487464.0,,1074922950.0,,,,,,,,,,,,,,,-14032479.0,-2085700945.0,4282060578.0,3252814618.0,10170452792.0,2182327154.0,,2869585196.0,,5356983528.0,,,,,,40088935.0,,140078000.0,,,,10212473978.0,
03606.HK,20220630,福耀玻璃,,,,,,,,1330964000.0,55316000.0,14325322000.0,16930060000.0,3192100000.0,,,,,,-16000.0,,,,,,,,,,,,,2557935000.0,,,,,31690000.0,323956000.0,161554000.0,,,89466000.0,,,,,,,,,,1749602000.0,364813000.0,-1118542000.0,2868144000.0,2114415000.0,8642926000.0,,,,107830000.0,,,490323000.0,,3868000.0,,34900000.0,,,,,86868000.0,5471756000.0,
03606.HK,20220331,福耀玻璃,,,,,,,,525220430.0,,14325322160.0,16199632422.0,,,,,,,,,,,,,,,,,,,,92238626.0,,,,-59089121.0,,410617620.0,,,,,,,,,,,,,,,1097249058.0,-505059369.0,1341209694.0,1874310262.0,2475245470.0,1933399383.0,,942966517.0,,1751827314.0,,,,,,20161061.0,,,,,,2228724303.0,
03606.HK,20211231,福耀玻璃,,2176593000.0,318941000.0,5436000.0,320108000.0,,,2290122000.0,38390000.0,8807952000.0,14325322000.0,6042015000.0,11321000.0,,,,,,-1065035000.0,,,,,,,,,915794000.0,,,1957308000.0,4900000.0,,,,17777000.0,551619000.0,320494000.0,,,203264000.0,,,,,,,168838000.0,-9397000.0,26975000.0,3814332000.0,1951817000.0,-1676064000.0,5490396000.0,5766149000.0,10742823000.0,,6452989000.0,-5137000.0,,,-261733000.0,-248779000.0,,300000000.0,,122876000.0,14952000.0,,3578964000.0,3818327000.0,110884000.0,9976147000.0,
03606.HK,20210930,福耀玻璃,,,,,,,,1769902201.0,,8807952233.0,15227850745.0,,11320755.0,,,,,,,,,,,,,,,,,,2210229230.0,,,,-43584490.0,,948544314.0,,,,,,,,,,,,,,,3197235952.0,-1315553786.0,4581800836.0,6419898512.0,6466555102.0,6463483002.0,,1394328387.0,330738778.0,5530345150.0,,,,,3578964489.0,134930392.0,,,,,,6032382796.0,
03606.HK,20210630,福耀玻璃,,,,,,,,1070050000.0,23423000.0,8807952000.0,15224484000.0,3481377000.0,11321000.0,,,,,-1000.0,,,,,,,,,,,,,1023886000.0,,,,,8470000.0,316621000.0,181971000.0,,,113303000.0,,,,,,,,,,,3960133000.0,-636893000.0,3164756000.0,6487996000.0,5579347000.0,,,3578976000.0,300000000.0,,,-71464000.0,,,,45271000.0,858000.0,,,,87313000.0,3905020000.0,
03606.HK,20210331,福耀玻璃,,,,,,,,511060208.0,,8807952233.0,10643450722.0,,11320755.0,,,,,,,,,,,,,,,,,,85120461.0,,,,30184761.0,,374675600.0,,,,,,,,,,,,,,,541651844.0,-494331683.0,1757993567.0,1835498489.0,3032268502.0,1805313728.0,,-43261673.0,,2132669167.0,,,,,,28049280.0,,,,,,2362234524.0,
03606.HK,20201231,福耀玻璃,,2169516000.0,354752000.0,5987000.0,30974000.0,,,1751512000.0,21031000.0,8352669000.0,8807952000.0,5380322000.0,58000000.0,,,,,1451000.0,-31498000.0,,,,,,,,,392650000.0,-724250000.0,,1881463000.0,4900000.0,,,,136501000.0,530804000.0,337751000.0,,,366044000.0,,,-376338000.0,-67154000.0,,,290290000.0,68231000.0,11844000.0,4111140000.0,-3279519000.0,-738378000.0,4849518000.0,831621000.0,16666509000.0,,5743420000.0,,,,,-376338000.0,,550000000.0,,28913000.0,4356000.0,,,3109064000.0,90305000.0,17636509000.0,
03606.HK,20200930,福耀玻璃,,,,,,,,1231641076.0,,8352668535.0,9326253969.0,,2750000000.0,,,,,,,,,,,,,,,,,,2100722097.0,,,,-127954933.0,,905446780.0,,,,,,,,,,,,,,,-788464183.0,-1082702607.0,2972707157.0,973585434.0,11281841872.0,1101540367.0,,2906623102.0,2851385256.0,3878153937.0,,,,4900000.0,,42653213.0,,,,,,12876207060.0,
03606.HK,20200630,福耀玻璃,,,,,,,,805761000.0,8860000.0,8352669000.0,11728463000.0,1381996000.0,,,,,,284000.0,,,,,,,,,,,,,,4900000.0,,,,107566000.0,207262000.0,139079000.0,,,163045000.0,,,,,,,,,,,3911634000.0,-1816282000.0,1174734000.0,3270086000.0,10364459000.0,,,,,,,105708000.0,,-1292427000.0,,14971000.0,,,,,70440000.0,6243306000.0,
03606.HK,20200331,福耀玻璃,,,,,,,,286512908.0,,8352668535.0,11488517147.0,,1450000000.0,,,,,,,,,,,,,,,,,,92443947.0,,,,107323600.0,,267683308.0,,,,,,,,,,,,,,,2993330525.0,-835028368.0,870222855.0,3135848612.0,4575627244.0,3028525012.0,,2062487371.0,878634241.0,1137906163.0,,,,,,22850299.0,,,,,,3552340143.0,
03606.HK,20191231,福耀玻璃,20314000.0,2077872000.0,432680000.0,20512000.0,-94893000.0,,,2682354000.0,97148000.0,6357656000.0,8352669000.0,5365526000.0,465000000.0,,,,,4832000.0,-42665000.0,,,,,,,,,345701000.0,-261858000.0,,1881463000.0,,,,,189127000.0,664615000.0,428609000.0,,,330788000.0,,,108932000.0,-9277000.0,,,284421000.0,-35748000.0,-5932000.0,2001618000.0,-115537000.0,-2699293000.0,4700911000.0,1886081000.0,16917757000.0,,5324348000.0,,,,,108932000.0,,,,40473000.0,303000.0,,,3230573000.0,85809000.0,14637413000.0,
03606.HK,20190930,福耀玻璃,17732336.0,,,,,,,2071044221.0,,6357656210.0,9442347831.0,,3950000000.0,,,,,,,,,,,,,,,,,,2190225711.0,,,,194396668.0,,1114252106.0,,,,,,,,,,,,,,,2316299633.0,-2962997094.0,3536992414.0,3084691621.0,12476829602.0,2890294953.0,,1646824584.0,2991836566.0,4651244520.0,,,,,,83942897.0,,,,,,9617128842.0,
03606.HK,20190630,福耀玻璃,17732000.0,,,,,,,1314118000.0,63570000.0,6357656000.0,8398198000.0,2296169000.0,1815000000.0,,,,,-5335000.0,,,,,,,,,,,,,1881463000.0,,,,,93843000.0,428468000.0,171221000.0,,,135240000.0,,,,,,,,,,,3100439000.0,-2953393000.0,1867701000.0,2014747000.0,10132651000.0,,,,,,,25795000.0,,,,33279000.0,,,,,45286000.0,4934242000.0,
03606.HK,20190331,福耀玻璃,20314292.0,,,,,,,819755207.0,,6357049536.0,8168621796.0,,2250000000.0,,,,,,,,,,,,,,,,,,98175483.0,,,,-100071728.0,,465295801.0,,,,,,,,,,,,,,,4240401464.0,-3071306201.0,742548725.0,1811572260.0,6515695594.0,1911643988.0,,900000000.0,,1207844526.0,,,,,,18763298.0,,,,,,3077118647.0,
03681.HK,20251231,中国抗体-B,,27345000.0,5526000.0,,7123000.0,,,25025000.0,275000.0,61900000.0,322708000.0,-74191000.0,127423000.0,,-4335000.0,,,44993000.0,,,,6986000.0,,,,,,,,,,,,,,,,6181000.0,,,,3713000.0,,,,,3713000.0,7409000.0,729000.0,,-54227000.0,329388000.0,16251000.0,-70478000.0,275161000.0,30195000.0,645416000.0,-76842000.0,,,,,-14353000.0,,123490000.0,,491000.0,,,428192000.0,-104985000.0,11218000.0,111600000.0,
