hsi_return,trade_date
0.006002860675423438,2020-01-17
-0.008965652558898918,2020-01-20
-0.028149139017544456,2020-01-21
0.012710551684828708,2020-01-22
-0.015240087737167785,2020-01-23
0.0014519083949164902,2020-01-24
-0.028229692689474395,2020-01-29
-0.026196004197539202,2020-01-30
-0.005160850113591464,2020-01-31
0.0016854874608327464,2020-02-03
0.012103055597670664,2020-02-04
0.0041520410376201244,2020-02-05
0.026392124543312967,2020-02-06
-0.0032527339005371525,2020-02-07
-0.005945412531948913,2020-02-10
0.012574308664321743,2020-02-11
0.008692732472903808,2020-02-12
-0.003366205442563275,2020-02-13
0.0030868953975837776,2020-02-14
0.005176951136133923,2020-02-17
-0.015357887688814409,2020-02-18
0.004562674142926326,2020-02-19
-0.0016868205886040322,2020-02-20
-0.010878621721023607,2020-02-21
-0.017867116059942623,2020-02-24
0.002697510561056493,2020-02-25
-0.007315604371278983,2020-02-26
0.003076393395872179,2020-02-27
-0.024224156209044168,2020-02-28
0.006190219489085713,2020-03-02
-0.00026089527491324205,2020-03-03
-0.002387309452907216,2020-03-04
0.0208144826712946,2020-03-05
-0.023206898370824014,2020-03-06
-0.04230783452272502,2020-03-09
0.014059199189811133,2020-03-10
-0.0063365296345310185,2020-03-11
-0.036562830725101136,2020-03-12
-0.011360375065762818,2020-03-13
-0.040333852098969114,2020-03-16
0.008678628396988408,2020-03-17
-0.04177791509214568,2020-03-18
-0.026139159788501454,2020-03-19
0.050482880232477045,2020-03-20
-0.04862688156313921,2020-03-23
0.044586722917095534,2020-03-24
0.03810971786860873,2020-03-25
-0.007431810319858512,2020-03-26
0.005649945744529372,2020-03-27
-0.01316497380935766,2020-03-30
0.01848410235388598,2020-03-31
-0.021932841935552783,2020-04-01
0.00841519793189871,2020-04-02
-0.001887932026057415,2020-04-03
0.02207812664959108,2020-04-06
0.021228994595112072,2020-04-07
-0.011665218731608862,2020-04-08
0.013765367381880722,2020-04-09
0.0055583735721183025,2020-04-14
-0.011870505178473989,2020-04-15
-0.0057522745962075295,2020-04-16
0.015560434525162536,2020-04-17
-0.0020500602440525206,2020-04-20
-0.022049663762536142,2020-04-21
0.004194775074456425,2020-04-22
0.003513986299802152,2020-04-23
-0.006088680155759141,2020-04-24
0.018832794703597555,2020-04-27
0.012183632585530013,2020-04-28
0.002751831613908795,2020-04-29
-0.04178729921368052,2020-05-04
0.010792814649404736,2020-05-05
0.011262480203758196,2020-05-06
-0.006498176542413692,2020-05-07
0.010405858960230274,2020-05-08
0.015348246677554522,2020-05-11
-0.014485813442169926,2020-05-12
-0.002696517775235052,2020-05-13
-0.014497774450631828,2020-05-14
-0.0013541705000816862,2020-05-15
0.005769471463493492,2020-05-18
0.018941537228218452,2020-05-19
0.00048459471712480884,2020-05-20
-0.004914761125111244,2020-05-21
-0.055596665694663705,2020-05-22
0.0009637799321171592,2020-05-25
0.018839987620353327,2020-05-26
-0.0035621976412488765,2020-05-27
-0.00723561259502703,2020-05-28
-0.007404609922700756,2020-05-29
0.0335801150585735,2020-06-01
0.011099534608120187,2020-06-02
0.013738978136030644,2020-06-03
0.001672378424977472,2020-06-04
0.01658476510767537,2020-06-05
0.0002567327290863286,2020-06-08
0.011319117753477714,2020-06-09
-0.0002989251866255538,2020-06-10
-0.022737972324115896,2020-06-11
-0.00730263206709969,2020-06-12
-0.02158032268453114,2020-06-15
0.02385253969221446,2020-06-16
0.005640807004138493,2020-06-17
-0.0006727840847352562,2020-06-18
0.0073145969650925124,2020-06-19
-0.005378646710740287,2020-06-22
0.01615578758747338,2020-06-23
-0.005049104658061521,2020-06-24
-0.009345241224324785,2020-06-26
-0.010130795781407409,2020-06-29
0.005181215141467632,2020-06-30
0.028533777958267503,2020-07-02
0.009907968890476404,2020-07-03
0.038073403993845956,2020-07-06
-0.013800743753545452,2020-07-07
0.0059101301112864935,2020-07-08
0.003099235020712854,2020-07-09
-0.01841842999516674,2020-07-10
0.001737795763486094,2020-07-13
-0.011416543359106357,2020-07-14
0.00014480999150601193,2020-07-15
-0.020049409158837128,2020-07-16
0.004744781635781958,2020-07-17
-0.0012427548458993076,2020-07-20
0.023053322172763124,2020-07-21
-0.02253582313089575,2020-07-22
0.008183456076210849,2020-07-23
-0.02207457237362942,2020-07-24
-0.00413150976640364,2020-07-27
0.00688933099169331,2020-07-28
0.004455735268065197,2020-07-29
-0.006934445448443016,2020-07-30
-0.004663597069260117,2020-07-31
-0.0055790526330918855,2020-08-03
0.01997290810195973,2020-08-04
0.006249669705054028,2020-08-05
-0.006850262594825907,2020-08-06
-0.016002874231156095,2020-08-07
-0.006285335356020494,2020-08-10
0.02105431157342963,2020-08-11
0.014195668747746026,2020-08-12
-0.0005288226527663253,2020-08-13
-0.0018889770425271069,2020-08-14
0.006525434396221774,2020-08-17
0.00079065557760849,2020-08-18
-0.007429647710569531,2020-08-19
-0.015390639580713072,2020-08-20
0.013006499862288301,2020-08-21
0.017430239146959403,2020-08-24
-0.0025579386793365133,2020-08-25
0.00021848509592148346,2020-08-26
-0.008263000739515136,2020-08-27
0.0055737240621080986,2020-08-28
-0.009637683191464075,2020-08-31
0.00030975939925448337,2020-09-01
-0.002571377897007343,2020-09-02
-0.004478098409468445,2020-09-03
-0.012482221224782375,2020-09-04
-0.004284142685068937,2020-09-07
0.001410733889011473,2020-09-08
-0.006311241529158962,2020-09-09
-0.006350528077220363,2020-09-10
0.0078051773494256516,2020-09-11
0.005589805905531708,2020-09-14
0.003753223234029157,2020-09-15
-0.00028823739516159463,2020-09-16
-0.015562039738780009,2020-09-17
0.004706513893864894,2020-09-18
-0.020638406794253217,2020-09-21
-0.009763386737056567,2020-09-22
0.0010819378067759011,2020-09-23
-0.018171602639483697,2020-09-24
-0.0032452559925759683,2020-09-25
0.010356208761626906,2020-09-28
-0.008541533933601575,2020-09-29
0.007884739463245527,2020-09-30
0.0131603157563287,2020-10-05
0.008956288725635808,2020-10-06
0.01093418986156891,2020-10-07
-0.002042241175397641,2020-10-08
-0.0030677335382794935,2020-10-09
0.021997012712370534,2020-10-12
0.0007063035492029801,2020-10-14
-0.020616569869868706,2020-10-15
0.009448005088780409,2020-10-16
0.006375201865508107,2020-10-19
0.0011115234349041714,2020-10-20
0.007524799667779636,2020-10-21
0.0012810212317670988,2020-10-22
0.005351720212105171,2020-10-23
-0.005280749999118206,2020-10-27
-0.0031624671293710716,2020-10-28
-0.004945653694684027,2020-10-29
-0.019489465607813727,2020-10-30
0.014625780979160785,2020-11-02
0.019612449370285168,2020-11-03
-0.0021487739740070344,2020-11-04
0.0325393683607782,2020-11-05
0.0006635598687201316,2020-11-06
0.011791683747889525,2020-11-09
0.010966662184778597,2020-11-10
-0.002832540171589071,2020-11-11
-0.002196196754088109,2020-11-12
-0.0004784784341015369,2020-11-13
0.008594707172294047,2020-11-16
0.0012667856877131012,2020-11-17
0.004891114113722006,2020-11-18
-0.007056823369198106,2020-11-19
0.003587982869510453,2020-11-20
0.0013103266380116718,2020-11-23
0.0038510621761007613,2020-11-24
0.0030671795625967224,2020-11-25
0.005613071691710658,2020-11-26
0.0028050713546123873,2020-11-27
-0.02056873179203944,2020-11-30
0.008586813088874878,2020-12-01
-0.0013211394366333673,2020-12-02
0.007384126281654968,2020-12-03
0.004018928180593795,2020-12-04
-0.012262307886518942,2020-12-07
-0.007631576950150043,2020-12-08
0.007537829667280116,2020-12-09
-0.0034807590637029318,2020-12-10
0.003607617150494846,2020-12-11
-0.004389579106337416,2020-12-14
-0.00690541063220973,2020-12-15
0.009653802779701293,2020-12-16
0.00824223032332938,2020-12-17
-0.006738836623843447,2020-12-18
-0.007242643939836757,2020-12-21
-0.0071247945284809155,2020-12-22
0.008570292384926903,2020-12-23
0.0016498034834342423,2020-12-24
-0.0027259970988723348,2020-12-28
0.009647080985350831,2020-12-29
0.021778397474628397,2020-12-30
0.0030950434985308473,2020-12-31
0.008875124898340303,2021-01-04
0.006444510940113446,2021-01-05
0.0015349592080882157,2021-01-06
-0.005192101990216469,2021-01-07
0.011968017791337271,2021-01-08
0.0010761088492508009,2021-01-11
0.013205044520582243,2021-01-12
-0.001455272993713952,2021-01-13
0.009252849921354445,2021-01-14
0.002702052145000522,2021-01-15
0.010110995244232646,2021-01-18
0.02700744863659099,2021-01-19
0.010801848368109601,2021-01-20
-0.0011584804819310124,2021-01-21
-0.01603561910441509,2021-01-22
0.024149816223714815,2021-01-25
-0.025456737670315532,2021-01-26
-0.003189059247457826,2021-01-27
-0.025488830749446634,2021-01-28
-0.00935381421007564,2021-01-29
0.0215370761936462,2021-02-01
0.012315840364969022,2021-02-02
0.002009036993765978,2021-02-03
-0.0066181419780318995,2021-02-04
0.006017129081010486,2021-02-05
0.0010512940819977779,2021-02-08
0.005345210750455243,2021-02-09
0.019084259547679228,2021-02-10
0.004489192822415111,2021-02-11
0.01899310680886135,2021-02-16
0.011002147718025768,2021-02-17
-0.015752641970347203,2021-02-18
0.001616620420666015,2021-02-19
-0.010602161796016363,2021-02-22
0.010317028362922365,2021-02-23
-0.02985052453750059,2021-02-24
0.011976809013351186,2021-02-25
-0.03637536754021231,2021-02-26
0.016299376702906265,2021-03-01
-0.012111368675643441,2021-03-02
0.026964680326614365,2021-03-03
-0.02154022135759237,2021-03-04
-0.004737182311776,2021-03-05
-0.019157792514110983,2021-03-08
0.008142734110705652,2021-03-09
0.004667152777504402,2021-03-10
0.016538597966981206,2021-03-11
-0.021979761033116274,2021-03-12
0.0032720938199575222,2021-03-15
0.006725785644201565,2021-03-16
0.0002215018701499094,2021-03-17
0.012798788924856641,2021-03-18
-0.014105461117160156,2021-03-19
-0.0036425038776595198,2021-03-22
-0.013430999478406425,2021-03-23
-0.02032608671068248,2021-03-24
-0.0006637709240351342,2021-03-25
0.0156568612351764,2021-03-26
6.603138682725884e-05,2021-03-29
0.008440845504338323,2021-03-30
-0.006968782805528817,2021-03-31
0.01974711823322073,2021-04-01
-0.00912062691697546,2021-04-07
0.011622383492474686,2021-04-08
-0.010661499641936967,2021-04-09
-0.008555113025329186,2021-04-12
0.0015453650409227304,2021-04-13
0.014162071011238009,2021-04-14
-0.003726171630153652,2021-04-15
0.006132374192855172,2021-04-16
0.004709727805684905,2021-04-19
0.0010162827350237436,2021-04-20
-0.017635066586921377,2021-04-21
0.004661459547059543,2021-04-22
0.0112469599736027,2021-04-23
-0.00433030724756045,2021-04-26
-0.00038997968746168343,2021-04-27
0.004484930154187383,2021-04-28
0.007977613798383576,2021-04-29
-0.01973769849757412,2021-04-30
-0.012788279215964482,2021-05-03
0.00703874768752244,2021-05-04
-0.004873042370641789,2021-05-05
0.00772329578420794,2021-05-06
-0.0009362054455006596,2021-05-07
-0.0005239389587561316,2021-05-10
-0.020347479519469247,2021-05-11
0.007754336571296427,2021-05-12
-0.018149142137159013,2021-05-13
0.011144127459781883,2021-05-14
0.005941276014772345,2021-05-17
0.014177464331717404,2021-05-18
-0.0050193199727514015,2021-05-20
0.00028647830632211324,2021-05-21
-0.0016227062476866783,2021-05-24
0.01754874879675139,2021-05-25
0.008825417028095472,2021-05-26
-0.0018106881023279842,2021-05-27
0.00038508091865008254,2021-05-28
0.0009404696903061449,2021-05-31
0.010846644470532185,2021-06-01
-0.005781894236968954,2021-06-02
-0.01131797918999522,2021-06-03
-0.0016546861500679189,2021-06-04
-0.004523821214641233,2021-06-07
-0.000204897358974776,2021-06-08
-0.001346356527830661,2021-06-09
-0.00013046822395446078,2021-06-10
0.003592693831928395,2021-06-11
-0.007059171997127911,2021-06-15
-0.007042591155231204,2021-06-16
0.004281418071381049,2021-06-17
0.00849760750890538,2021-06-18
-0.010842214122234517,2021-06-21
-0.006291559351855103,2021-06-22
0.01791998770300407,2021-06-23
0.002269162836155303,2021-06-24
0.014048656259002312,2021-06-25
-0.00068013424498925,2021-06-28
-0.009368537446856506,2021-06-29
-0.005730489750103374,2021-06-30
-0.017952345237877476,2021-07-02
-0.005896059554596156,2021-07-05
-0.002510015634160645,2021-07-06
-0.003998176063068071,2021-07-07
-0.02887948500670967,2021-07-08
0.007049213002960686,2021-07-09
0.006242605570524917,2021-07-12
0.016288061381891872,2021-07-13
-0.0062921230910985,2021-07-14
0.007514489870796615,2021-07-15
0.0003004027461805947,2021-07-16
-0.018386226743911993,2021-07-19
-0.008386000279791528,2021-07-20
-0.0012718589790621238,2021-07-21
0.01833856625859065,2021-07-22
-0.014495083554978527,2021-07-23
-0.04134620319863225,2021-07-26
-0.04222194184423689,2021-07-27
0.015444651817793753,2021-07-28
0.03303145907645755,2021-07-29
-0.013463298619120656,2021-07-30
0.010583998085471613,2021-08-02
-0.0015620056384666459,2021-08-03
0.008846423299930795,2021-08-04
-0.008395394842160564,2021-08-05
-0.0009650586604064149,2021-08-06
0.003972589075693422,2021-08-09
0.012259401189008035,2021-08-10
0.002049981071168494,2021-08-11
-0.0053390468367696675,2021-08-12
-0.00475910804084867,2021-08-13
-0.007963065926542612,2021-08-16
-0.016637413699519654,2021-08-17
0.004705245114791978,2021-08-18
-0.021288880797957765,2021-08-19
-0.018431161766340742,2021-08-20
0.010457628225669424,2021-08-23
0.024625256006677088,2021-08-24
-0.0013203828070109669,2021-08-25
-0.010829777986092637,2021-08-26
-0.00030685093707116806,2021-08-27
0.005181399725110003,2021-08-30
0.013291201969005684,2021-08-31
0.00576911335306618,2021-09-01
0.0023874264209524654,2021-09-02
-0.007222550773676284,2021-09-03
0.010101178428087332,2021-09-06
0.007261989019078374,2021-09-07
-0.0012408602082003561,2021-09-08
-0.022982838930164617,2021-09-09
0.019050791579172444,2021-09-10
-0.01496225878197499,2021-09-13
-0.012070286080360204,2021-09-14
-0.01839131411759176,2021-09-15
-0.014595064494011267,2021-09-16
0.010252622756135255,2021-09-17
-0.032969265317437046,2021-09-20
0.005078954449231565,2021-09-21
0.011949752883297027,2021-09-23
-0.013007244361623038,2021-09-24
0.0006869638972981651,2021-09-27
0.012045684937226131,2021-09-28
0.0066574193651249836,2021-09-29
-0.0035623238794169065,2021-09-30
-0.021943333750836902,2021-10-04
0.0028199454586275152,2021-10-05
-0.005711056146726512,2021-10-06
0.03067784340489066,2021-10-07
0.00551051031818206,2021-10-08
0.01961684453516832,2021-10-11
-0.014313868271999874,2021-10-12
0.014756926106456403,2021-10-15
0.0031103858513066296,2021-10-18
0.014854964629718914,2021-10-19
0.013526417982751227,2021-10-20
-0.004533599090455365,2021-10-21
0.004204872391097458,2021-10-22
0.00019518594170819803,2021-10-25
-0.003587925168758832,2021-10-26
-0.015727976714562386,2021-10-27
-0.0028487457813893835,2021-10-28
-0.006984352671635108,2021-10-29
-0.008784246033697651,2021-11-01
-0.0021726045445100706,2021-11-02
-0.0029848966981714797,2021-11-03
0.008009648572912864,2021-11-04
-0.014060536122398104,2021-11-05
-0.004291839426730726,2021-11-08
0.0019932881406730107,2021-11-09
0.007375520915203326,2021-11-10
0.01007553978645448,2021-11-11
0.0031677954564917066,2021-11-12
0.0024849781240956492,2021-11-15
0.012715934113355365,2021-11-16
-0.002477240627080546,2021-11-17
-0.012879467588163163,2021-11-18
-0.010653751009453538,2021-11-19
-0.003937364260577558,2021-11-22
-0.012013774310403846,2021-11-23
0.0013759735387144367,2021-11-24
0.002214261661704242,2021-11-25
-0.02666274675806246,2021-11-26
-0.009479832716181913,2021-11-29
-0.015804824412539165,2021-11-30
0.007823562255908856,2021-12-01
0.005495169097081032,2021-12-02
-0.0009348984871180299,2021-12-03
-0.017558549522559974,2021-12-06
0.02716471587383995,2021-12-07
0.0005507493138638964,2021-12-08
0.010750995592931023,2021-12-09
-0.010683989870586497,2021-12-10
-0.001714498410320342,2021-12-13
-0.013301458774723773,2021-12-14
-0.009104328797351346,2021-12-15
0.002337252716085869,2021-12-16
-0.012049547001128813,2021-12-17
-0.01930662748396228,2021-12-20
0.009957006081731334,2021-12-21
0.005702760769814796,2021-12-22
0.003952438847779183,2021-12-23
0.0012985947791455121,2021-12-24
0.002445804719960698,2021-12-28
-0.008334055530335727,2021-12-29
0.0011032707438756173,2021-12-30
0.012359814622217247,2021-12-31
-0.00525351123788953,2022-01-03
0.000648335374171527,2022-01-04
-0.016427328239127847,2022-01-05
0.007229561601676426,2022-01-06
0.018225807106970304,2022-01-07
0.010775724645181395,2022-01-10
-0.00031493076129185393,2022-01-11
0.02793326103577809,2022-01-12
0.0011310309477952085,2022-01-13
-0.001901336755984695,2022-01-14
-0.006778855935393846,2022-01-17
-0.004345935778250154,2022-01-18
0.0006249927606625238,2022-01-19
0.03417212944164061,2022-01-20
0.0005290552625969447,2022-01-21
-0.012380653904184524,2022-01-24
-0.016744153329486755,2022-01-25
0.001909411049690224,2022-01-26
-0.01988070691353605,2022-01-27
-0.010791780647498639,2022-01-28
0.010708230573459598,2022-01-31
0.032393113278618824,2022-02-04
0.00025481809675831357,2022-02-07
-0.010173519813297505,2022-02-08
0.02057174216058355,2022-02-09
0.0038002179666332125,2022-02-10
-0.0007097257662581624,2022-02-11
-0.014056073417862525,2022-02-14
-0.008179455536498792,2022-02-15
0.014911880587554771,2022-02-16
0.0029883667743171305,2022-02-17
-0.018757831518734447,2022-02-18
-0.0064798790730863365,2022-02-21
-0.02689567320637065,2022-02-22
0.005964255819515207,2022-02-23
-0.03206719331078267,2022-02-24
-0.0058677599327761065,2022-02-25
-0.002378869802645567,2022-02-28
0.0021437663179484368,2022-03-01
-0.01835499171271382,2022-03-02
0.005523646804434179,2022-03-03
-0.02501634751416071,2022-03-04
-0.038696508441704136,2022-03-07
-0.013855391458726496,2022-03-08
-0.006653138483605159,2022-03-09
0.012727967195220957,2022-03-10
-0.016106583015241593,2022-03-11
-0.049729463659566986,2022-03-14
-0.05716769947831091,2022-03-15
0.09081795543542825,2022-03-16
0.07037861698817682,2022-03-17
-0.004131395096392598,2022-03-18
-0.008922892501050605,2022-03-21
0.031474895461028884,2022-03-22
0.012097281854674957,2022-03-23
-0.009394696536305647,2022-03-24
-0.024654589053397014,2022-03-25
0.01308532598663481,2022-03-28
0.011190245980596591,2022-03-29
0.013881957401241873,2022-03-30
-0.010578417487649538,2022-03-31
0.0019412403427443436,2022-04-01
0.02099678755787937,2022-04-04
-0.01874434248635748,2022-04-06
-0.012297675429044919,2022-04-07
0.002890061594823967,2022-04-08
-0.030345130213781935,2022-04-11
0.005225787736044429,2022-04-12
0.0025910193813416527,2022-04-13
0.006723517150588387,2022-04-14
-0.022786434046151438,2022-04-19
-0.003951435848426943,2022-04-20
-0.012530597031557567,2022-04-21
-0.002112982570986577,2022-04-22
-0.037269130973049625,2022-04-25
0.0032900486007119145,2022-04-26
0.0005843293909062464,2022-04-27
0.016534874393588472,2022-04-28
0.04010721483684421,2022-04-29
0.000592715087043949,2022-05-03
-0.011011861348324103,2022-05-04
-0.0036473834728690813,2022-05-05
-0.038062050374494394,2022-05-06
-0.018411769002336098,2022-05-10
0.00972210851305988,2022-05-11
-0.022408075521813453,2022-05-12
0.026750288781297593,2022-05-13
0.0025851551358093694,2022-05-16
0.03269682690541731,2022-05-17
0.0020269251807605304,2022-05-18
-0.02536293962338798,2022-05-19
0.02964912498684691,2022-05-20
-0.01193111074176123,2022-05-23
-0.01748704830062886,2022-05-24
0.0029420062064240415,2022-05-25
-0.0027301361679136216,2022-05-26
0.028890157128107496,2022-05-27
0.020609890603496384,2022-05-30
0.013788605413809885,2022-05-31
-0.005615626751662717,2022-06-01
-0.009993388063790465,2022-06-02
0.02712105028964573,2022-06-06
-0.0056447321981272225,2022-06-07
0.022428354309127707,2022-06-08
-0.006611027665424318,2022-06-09
-0.00287488900999322,2022-06-10
-0.03387111451706459,2022-06-13
1.946859812473889e-05,2022-06-14
0.01140216510699954,2022-06-15
-0.021718447004180796,2022-06-16
0.011012980588146037,2022-06-17
0.004218749999999938,2022-06-20
0.018695963296893492,2022-06-21
-0.025568668235115055,2022-06-22
0.012639232745180307,2022-06-23
0.0209266778556918,2022-06-24
0.023502811425627934,2022-06-27
0.008522504123792407,2022-06-28
-0.018826915995129312,2022-06-29
-0.006232770114526165,2022-06-30
-0.0013467400367326299,2022-07-04
0.00104078512399286,2022-07-05
-0.012190971448877486,2022-07-06
0.002636810023551428,2022-07-07
0.0037978568449994476,2022-07-08
-0.027689689281319874,2022-07-11
-0.013229329144318513,2022-07-12
-0.002244739684874375,2022-07-13
-0.0022472543210108054,2022-07-14
-0.021853675707931175,2022-07-15
0.027020717862698662,2022-07-18
-0.008880242970178531,2022-07-19
0.011091403354154483,2022-07-20
